Order_ID,Date,Customer_Name,Region,Category,Quantity,Sales,Profit,Month,Profit_Percentage
1fdb8b32-06d5-49e8-92f1-75ffae3b16ec,11/14/2023,Susan Ferguson,South,Books,4,1957.57,249.76,November,0.127586753
fb0323a1-d576-4415-9ec1-7dbe176ea1b1,9/4/2023,Ronald Wilson,West,Home Decor,4,1722.44,243.9,September,0.141601449
7aaf0e89-1fb7-47fa-b7d6-467b2f5a522a,2/15/2023,Alex Woodward,North,Electronics,6,212.38,49.03,February,0.23085978
19fbeb1d-9edf-43da-acf5-5b158b53031d,3/23/2023,Amy Shelton,South,Groceries,5,738.9,74.61,March,0.100974421
0fa07a3f-2e29-4065-afa2-31e959acdd98,11/21/2023,Daniel Lucas,East,Groceries,6,1801.94,300.69,November,0.166870151
5bca47be-4298-47c5-b308-fb2e642aad48,7/15/2023,Kyle Lyons,North,Electronics,1,1270.18,122.72,July,0.096616228
3412fc12-ac32-4c12-b29c-467d2b5f6932,12/18/2023,Sara Sellers,South,Home Decor,1,749.54,144.41,December,0.192664834
1e01a934-402d-4baf-878b-9f6b57a1cb71,10/26/2023,Michael Bruce,South,Books,7,625.1,129.89,October,0.207790753
91b15f5d-e66c-436e-a8ef-8f5fae68690a,8/20/2023,Mary Smith,East,Books,6,148.12,17.38,August,0.117337294
27460f22-403d-4f83-a859-890cd670f668,12/6/2023,Emily Howard,South,Groceries,7,695.83,83.21,December,0.119583806
47e7f593-8b58-45ca-8bb2-c3f0bd30291a,8/6/2023,Judith Miller,North,Electronics,3,870.52,180.87,August,0.207772366
971c702d-5bf4-4c04-ac64-2b4c49b25ded,2/22/2023,Troy Bell,South,Sports,1,568.71,62.37,February,0.109669251
d432f8db-6a17-4c1c-bf9c-c545635518f7,12/13/2023,Lisa Baldwin,South,Clothing,1,1532.2,150.73,December,0.098374886
a32c9b6f-391c-4046-bd4a-5d5128fafd04,9/10/2023,Kristopher Hale,North,Sports,4,844.12,99.54,September,0.117921623
df26f517-66fa-4989-8813-5d586a1689ad,6/24/2023,Shawn Carroll,South,Clothing,9,147.21,17.07,June,0.115956796
425cb200-105a-4a6b-b202-99e32a69acc7,9/30/2023,Patricia Fletcher,North,Books,10,986.55,235.09,September,0.238295069
0004884c-c167-433f-9a9e-43108fb83bab,9/30/2023,Joseph Freeman,West,Books,4,481.68,48.91,September,0.101540442
e00111e5-d29d-45df-8f1d-a1100cc36d8c,12/10/2023,Gabriel Monroe,South,Sports,4,1235.1,172.81,December,0.139915796
b9bdee2d-d663-449d-955e-18b1fa83ada4,11/12/2023,Joshua Mccarty,East,Groceries,2,1223.1,253.99,November,0.207660862
c1378be5-b7a2-4e0a-83a8-987936a98d74,2/20/2023,Mrs. Meghan Stewart,South,Groceries,7,1675.78,227.89,February,0.135990404
dfa7c6ed-32d1-481b-a636-425c9bbd750d,1/1/2023,Miss Lisa Lee,West,Groceries,9,207.22,39.4,January,0.190136087
a0acf4c9-658d-417e-ac3a-a314da9bb017,4/28/2023,William Garcia,East,Clothing,8,1431.57,211.27,April,0.147579231
2227d96d-41a9-4f90-9c82-15271da3b7e2,2/1/2023,Thomas Marsh,South,Clothing,10,387.4,33.67,February,0.086912752
d9ead926-4745-4d9e-a789-6389df3277fd,9/11/2023,Marilyn Reed,South,Sports,6,1326.56,125.18,September,0.094364371
f03d866a-5dec-406a-b24d-fdd850910bdc,1/8/2023,Daniel Green,North,Electronics,7,1020.11,125.61,January,0.12313378
7e969cf3-a7c5-4b87-9b8b-71a1b38a05fb,8/9/2023,Amanda Curry,East,Sports,5,1549.5,205.51,August,0.132629881
35354579-2da4-4da1-89b5-b368df14c612,10/4/2023,Judy Graham,West,Groceries,3,786.63,182.83,October,0.23242185
5e00ea6d-ca24-4e4d-9667-2017555a4085,5/26/2023,Alexa Hernandez,South,Electronics,5,1085.88,57.89,May,0.0533116
fb5eb866-2640-411e-a9f2-c3c74505f4f6,10/7/2023,Richard Johnson,West,Clothing,1,1490.88,186.73,October,0.125248176
bb0378eb-7a62-422e-9d69-d9fc4b1cb8bd,8/15/2023,James Kelley,South,Groceries,5,1348.77,250.43,August,0.185672872
673617d9-4d7b-4307-9224-11e6ba8982dd,4/4/2023,Elizabeth Vincent,East,Groceries,4,399.74,86.02,April,0.215189873
564ae909-7958-4e69-bb2e-1b82e89dc815,11/21/2023,Jason Garcia,North,Clothing,1,1627.73,113.12,November,0.069495555
6d316b4a-7f6b-4793-b318-ad4c1db2b452,11/23/2023,Robin Martinez,North,Books,7,536.84,49.17,November,0.091591536
90823eda-a072-4aa0-aaa3-6cf7eb70ba65,1/15/2023,Nicholas Kline,East,Groceries,2,149.64,9.32,January,0.062282812
bff773ce-32b2-4492-95ac-e7a1ceca2ee3,5/26/2023,Wendy Miller,West,Groceries,9,445.75,88.49,May,0.198519349
eb8f2056-72d3-4c5d-8a31-b24384dd6da6,3/27/2023,Adam Long,North,Home Decor,1,741.6,111.03,March,0.149716828
fd0ba70e-385a-4463-9e4a-f862156af458,7/9/2023,Michelle Robinson,North,Groceries,5,480.74,66.44,July,0.138203603
dd138266-d26d-4396-9058-fe8c1d7173e5,4/12/2023,Carol Lee,South,Clothing,10,821.81,111.6,April,0.135797812
7f411fed-1e70-4799-b3a1-d1c2ad4ab155,11/28/2023,Stephanie Hayes,East,Books,5,125.96,7.21,November,0.057240394
25777cf0-9f98-4188-b744-da64cc249558,6/4/2023,Martin Shea,West,Books,7,1646.06,203.52,June,0.123640694
98a33736-fd1a-47ce-9ad0-a6f226bdd974,2/10/2023,James Payne,West,Books,8,646.75,81.02,February,0.125272516
ade7cef3-7ed2-4c2f-856f-3d95e0ae1a1b,7/9/2023,Jared Frazier,North,Home Decor,3,898.75,62.36,July,0.069385257
33b5b3ce-dfec-4623-ab89-9605a2939b3b,12/23/2023,Sandra Bolton,North,Home Decor,10,782.36,105.18,December,0.134439389
51797350-e625-4403-bf3d-f0bbf66ac168,7/30/2023,Colleen Peterson,South,Electronics,5,325.22,33.84,July,0.104052641
d7a3283c-27e9-49e2-88bf-23fb9a431f7a,11/14/2023,Joseph Baxter,South,Home Decor,4,484.14,82.72,November,0.170859669
843b2a7d-15ab-4c21-8cc9-3ff710fce97d,5/28/2023,Michelle Roman,West,Sports,4,1532.96,356.84,May,0.232778416
d80d6a1c-c247-4fd6-83e9-ba024cea2df0,12/4/2023,Andrea Anderson,West,Groceries,10,649.87,129.36,December,0.199055196
5f0ef320-f7f6-4e7f-b5f2-bc20a7f5195c,6/24/2023,Christopher Hernandez,North,Groceries,3,449.55,22.51,June,0.050072295
ce1bb02a-cb4d-48d6-adb6-da351734a26c,7/16/2023,Joseph Johnson,North,Electronics,2,1406.19,162.8,July,0.115773829
4a276dda-34c3-494a-812e-a9b8e7e13ed8,7/21/2023,Wanda Burgess,East,Electronics,10,1390.84,291.9,July,0.20987317
63794035-f8e4-4086-8a81-9c6fd872298c,7/27/2023,Jennifer Kaufman,West,Clothing,7,130.1,20.6,July,0.158339739
bda17da2-000f-463d-a2a0-1335a83023ab,8/24/2023,Sarah Yates,East,Groceries,8,1981.63,483.35,August,0.243915363
f164f9d8-4312-4ce2-9c21-51e17e56ac3d,3/12/2023,Kelly Cook,West,Clothing,1,856.54,164.53,March,0.192086768
ef7e85ec-a417-456f-a9ee-7f3d0ff030b8,11/17/2023,Jason Patrick,South,Sports,4,443.83,76.72,November,0.172858978
6af944e0-7b38-485b-8932-f5b6f11ddff7,2/19/2023,Nicholas Cook,East,Clothing,7,1247.43,98.64,February,0.079074577
5a4f4145-fc98-4279-8f6f-111c26c06e67,2/24/2023,Scott Love DDS,South,Sports,8,1120.28,205.62,February,0.1835434
26c00984-c734-4b05-b88c-31f619faa06e,6/9/2023,John Ellis,South,Home Decor,1,523.25,117.2,June,0.223984711
a6245b59-8c94-4f98-b338-6c3e1af4787f,1/8/2023,Luis Soto,South,Sports,2,1046.91,187.22,January,0.178831036
9c30ceaa-0f66-432d-a19b-58371c6a4b5e,5/15/2023,Richard Waters,South,Sports,1,605.1,67.78,May,0.112014543
b6af98b2-aeba-42d0-b830-32491fd3af07,9/30/2023,Mark Morgan,South,Groceries,4,248.11,16.5,September,0.066502761
eab9221b-4b36-4545-8ca1-a034633cbf79,8/30/2023,Samuel Mullen,East,Home Decor,9,1898.29,451.88,August,0.23804582
feef71cb-c915-4113-9c45-488d84dda9b9,10/17/2023,Melanie Patrick,North,Home Decor,1,956.89,81.6,October,0.08527626
ca20854d-5b47-4c43-b499-b28c30c32323,3/15/2023,James Watson,North,Sports,10,1101.92,151.84,March,0.137795847
06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,9/3/2023,Andrew Villa,East,Groceries,7,936.51,187.43,September,0.200136678
e27ac8e9-d1c3-41bc-86be-643217ee0eb0,7/21/2023,Laura Robinson,South,Sports,6,1185.48,235.66,July,0.198788676
1d0ab994-f20b-475d-8e28-e67481d1bf06,12/12/2023,Kathryn Mills,North,Books,5,1919.53,242.07,December,0.126108995
101bb5fa-6a67-4623-9ad1-daaaef8d9ff0,2/26/2023,Keith Livingston,South,Books,2,1190.77,143.15,February,0.120216331
afb918c8-6e5b-4c20-b25c-2675ca9571e4,2/8/2023,Christopher Blevins,North,Home Decor,4,1424.29,147.31,February,0.103426971
5a3da367-141b-4a1b-80a9-78bfb8f8903b,6/11/2023,Thomas Rivers,West,Home Decor,3,1168.79,270.42,June,0.231367483
f96d4403-d48c-43f3-828d-042b2d8b5b41,1/28/2023,Michael Reed,North,Books,1,1708.18,403.56,January,0.236251449
a8b56f85-346d-4b7e-80d3-d1af353e0c86,3/31/2023,Andrea Barry,North,Sports,9,357.11,85.72,March,0.240038084
064f768d-b080-4003-9e7f-503c4b1347f6,9/19/2023,Stephanie Adkins,North,Home Decor,6,1118.42,257.63,September,0.230351746
b51d70d8-582d-4972-ba08-9ca81cc5a8a0,12/29/2023,Shannon Lopez,South,Sports,4,1180.74,72.36,December,0.061283602
4bdd5f99-4ae9-4e11-b5fe-0213792ecd75,4/11/2023,Vincent Cox,West,Books,2,1111.38,208.8,April,0.187874534
1a42b629-14af-4646-be32-16bd97d01e70,12/30/2023,Kristen Murphy,East,Home Decor,6,852.74,202.04,December,0.236930366
390a9016-cdec-45da-a00f-7753f217faac,7/27/2023,Brooke Hurst,West,Home Decor,1,71.76,12.49,July,0.174052397
0bd7696f-a9c7-4e7b-ab77-0df15f59aa2c,5/3/2023,Cynthia White,East,Groceries,5,498.4,88.16,May,0.176886035
4ca49aaf-6b94-4e09-a1cc-14b312bdf75f,12/1/2023,Alex Miller,West,Home Decor,2,858.64,168.44,December,0.196170689
15a5712c-5ac4-46c7-a310-34dd4c4b91fe,8/2/2023,Timothy Garza,West,Home Decor,1,1476.87,176.87,August,0.119760033
02284fd9-689b-4a65-a05d-d4d60ecfb95b,4/7/2023,Jacob Rush,North,Sports,3,1297.09,317.38,April,0.244686182
788c161e-f3cc-4d8a-8b16-78e45f20f406,6/12/2023,Stephanie Alexander,East,Groceries,4,661.19,122.14,June,0.184727537
27649a62-b02d-452c-9b05-0db28ee4fd02,2/5/2023,Rebecca Hill,West,Electronics,1,453.83,105.92,February,0.233391358
3f7a2748-2cbb-43c2-ae84-f8ea6bf4d047,11/6/2023,Tanya Lopez,North,Clothing,3,1345.7,114.11,November,0.084796017
7bb8c2f1-1624-4318-a326-52e8a1ab17c0,6/26/2023,Joseph Kelly,West,Electronics,6,1719.19,400.52,June,0.232970178
37fef6b5-01fd-4698-b646-57ca9e65736c,10/21/2023,Aaron Hale,North,Home Decor,10,292.86,50.22,October,0.171481254
b4cfafa8-6c98-473d-a7fe-1b4b9bf1f1d1,4/26/2023,William Turner,North,Sports,1,313.09,78.2,April,0.249768437
67c21355-c312-4af6-8b32-992a3b7c1f9a,10/19/2023,Michael Wolf,North,Sports,6,640.19,45.36,October,0.070853965
41aef3f7-0010-4824-8a61-4be3ab2212c9,4/19/2023,Alison Nelson,South,Groceries,9,706.39,109.17,April,0.154546355
5a9414b8-40aa-4c7a-bf1d-f6871a1ec042,6/4/2023,Lauren Foster,North,Electronics,9,1808.24,439.67,June,0.243148033
cad00273-1209-41ea-8913-508715d38ca9,4/21/2023,Megan Gonzalez,North,Electronics,1,692.5,69.52,April,0.100389892
c31277fd-eb83-4f16-a404-d8083fc18c00,4/12/2023,Gerald Moreno,West,Sports,5,1841.19,180.69,April,0.098137618
a08c3a00-85e7-4250-92f0-78b822696227,3/5/2023,Scott Campbell,South,Sports,6,1262.68,310.94,March,0.246253999
e76f8a76-c74f-41cd-bdce-29ef674610eb,3/23/2023,Jennifer Walters,North,Groceries,7,1733.28,190.43,March,0.109866842
b270af55-1f90-48d5-a835-bcdb2347b24f,11/3/2023,Jeremy Carroll,North,Books,1,285.08,35.1,November,0.123123334
a1d20ebc-5aa3-492a-8c88-b9d8ab12fb53,2/16/2023,Kevin Taylor,South,Home Decor,7,734.58,50.1,February,0.068202238
a6ed0ac0-7e22-41b7-9178-30328066b49b,7/3/2023,Claudia Burns,East,Sports,4,1691.27,302.48,July,0.178847848
068a3c38-3739-476a-9f03-2cdce32866d3,1/24/2023,Charles Simpson,East,Books,1,1561.19,198.73,January,0.127293923
afd86432-1103-4083-ba99-9f9b86de3365,5/19/2023,Stephen Smith,West,Groceries,10,310.46,34.47,May,0.111028796
0a8aa1e4-5c7c-4c62-81a4-f7a165264961,12/3/2023,Travis Middleton,South,Groceries,5,1267.1,197.93,December,0.156207087
e695f8ba-ba23-48fe-8ae3-02f3b31e9be8,2/15/2023,Zoe Marks,West,Books,8,1355.32,255.99,February,0.188877903
5487b5c3-b762-4f49-b5fd-35376f1bdd07,3/30/2023,Kenneth Lee,South,Electronics,6,1843.04,334.94,March,0.181732355
eee84bcb-7281-48a9-a5e4-979d6f6ddf79,5/30/2023,Javier Prince,South,Home Decor,1,88.22,17.82,May,0.201995012
ca1209ad-5963-45b3-b1b2-21e42fd3b9f2,10/3/2023,Eugene Clark,North,Groceries,7,606.64,45.84,October,0.075563761
f0a61c5e-7074-41d4-b239-d04bcbab5b51,6/1/2023,John Blair,East,Books,4,204.1,15.5,June,0.075943165
defa7864-15ac-45c3-a217-cf253be95767,3/21/2023,Amber Price,South,Groceries,5,1443.65,268.67,March,0.186104665
9ccd3e1f-4c2a-4daa-9c5c-11eb3baa17f9,3/14/2023,Patrick Byrd,West,Electronics,7,1828.14,200.6,March,0.109729014
6953a115-5a62-4dc4-a209-1f49e0a10d2b,2/3/2023,Kayla Mitchell,East,Sports,5,1640.98,100.56,February,0.061280454
ee04bdde-8c14-4838-b468-60a2a604e5af,6/27/2023,Michael Wade,West,Groceries,4,585.29,127.06,June,0.217088964
56525ce0-3725-4d0c-b9c4-5c38b440ffe0,10/13/2023,Lauren Henry,East,Home Decor,6,53.46,11.05,October,0.206696596
23f1b67e-01d3-4690-a795-ac544a30f7cd,4/14/2023,Anthony Bailey,North,Clothing,6,1929.07,329.95,April,0.171040968
3891aef5-ebe0-472c-8ec9-ea986581f934,1/25/2023,Melanie Arellano,North,Electronics,9,1949.72,396.84,January,0.203536918
52ab793f-51ab-45e5-8b77-5e2415eb3a3d,6/26/2023,Lee Obrien,North,Sports,5,279.65,21.12,June,0.075522975
14827a89-5e63-44c6-b0ac-79dd0b5aafef,7/28/2023,Frederick Johnson,West,Home Decor,3,629.77,59.15,July,0.093923178
bc5074ac-baa1-42ac-ac33-f6444053b188,3/23/2023,Haley Hood,West,Electronics,4,1442.57,237.68,March,0.164761502
3d6e2667-b665-4d6e-9f39-ccaa580c79fc,4/28/2023,Scott Scott,West,Books,10,700.42,138.19,April,0.197295908
0c26e5d9-702d-488a-b97f-b3bb7ecc040c,1/18/2023,Juan Smith,North,Books,9,1331.36,86.5,January,0.064971157
3dbba3af-14db-4d22-95ea-e9d21e3d59d0,12/23/2023,Veronica Stevens,East,Electronics,10,1258.5,169.05,December,0.134326579
13bfa9fe-9cdd-4f6c-b0cd-c4a836a5be06,2/8/2023,Brittany Henson,East,Books,10,1706.05,87.58,February,0.051334955
3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,11/14/2023,Paul Calderon,South,Books,2,1874.63,462.62,November,0.246779364
6f51ea78-fea2-433a-91d1-1bcd5a23754b,7/10/2023,Ryan Ramirez,South,Electronics,3,529.86,120.37,July,0.227173216
c707e77b-4bf0-4e53-b608-8c973380dcfc,2/11/2023,Donna Weaver,North,Home Decor,9,1433.23,87.16,February,0.060813687
1e651ac1-043d-4c47-bb56-735e45c596d4,6/21/2023,Julia Walters,North,Books,10,1000,186.05,June,0.18605
e139d15d-48d8-49ef-b7d3-16a43fafa217,8/27/2023,Annette Quinn,North,Electronics,9,1613.06,168.84,August,0.104670626
a52ba0ce-627b-485f-9f2d-e2750cbdc014,10/13/2023,Abigail Nichols MD,South,Electronics,4,893.66,53.33,October,0.059675939
8bf06f64-b417-4592-b76f-c5b2acc512df,4/16/2023,Omar Howard,West,Clothing,5,1987.71,200.33,April,0.10078432
acb5959f-4eb9-4768-84a5-b1c31095e497,9/14/2023,Patrick Valenzuela,West,Clothing,8,362.24,43.46,September,0.119975707
03f7ba05-cf4b-4315-a325-4d812bdfb727,5/8/2023,Mark Mitchell,West,Sports,7,749.46,46.31,May,0.061791156
6544c97d-e078-4f97-a13c-121ccfdef303,8/3/2023,Holly Walters,East,Home Decor,3,1428.63,138.47,August,0.096925026
ea455fc7-c80c-4483-b4dd-7624c3d9b3b0,3/2/2023,Kayla Jones,North,Clothing,7,851.8,73.47,March,0.086252641
c28d2ad5-3bd3-447d-90f0-c75d21d32e24,10/28/2023,Randall Costa II,West,Books,7,1896.33,208.81,October,0.110112691
9db3466d-1ba6-4c61-aaf9-4919e69b7971,5/30/2023,Kevin Fuller,South,Sports,7,218.01,29.44,May,0.135039677
3856be31-f568-49c6-833c-14694f06ea18,11/20/2023,Kyle Burns,West,Books,1,1403.11,101.32,November,0.072211017
8bc88bcf-7b1d-4049-bcc4-616df40d2a37,8/4/2023,Mary Simpson,East,Sports,10,1996.15,143.3,August,0.071788192
d25ab049-30e9-4e17-b413-420866dfeb1e,5/2/2023,Angela Taylor,West,Books,9,331.76,30.4,May,0.091632505
bf401e04-b9f9-4ec6-90ae-265209cd3bdf,5/3/2023,Janet Brown,East,Sports,3,1220.23,171.85,May,0.140834105
581ba307-4296-4873-b9d5-b552a867a0f0,4/7/2023,Jeremy Swanson,West,Sports,3,974.06,228.96,April,0.235057389
26b61b06-a164-4f58-bb78-eb2d0ee5144d,9/18/2023,Alan Berry,South,Sports,2,824.02,90.27,September,0.109548312
f20e8bda-39cc-4d88-832f-594d0b82b61c,5/18/2023,Mark Johnson,South,Electronics,5,1734.52,133.24,May,0.076816641
e47638ec-22c7-4d04-ac32-faffa9fa4ea6,9/11/2023,Roberto Cooper,East,Electronics,4,335.49,68.39,September,0.203851083
ba626aee-542d-49c0-a629-d3322d4ba5a4,12/25/2023,Jeffrey Howard,North,Books,3,999.14,168.01,December,0.168154613
cdfa4cc8-8805-4e31-88a0-edce4384860c,11/1/2023,Janet Ortiz,East,Home Decor,6,765.34,112.64,November,0.147176418
63eaa07f-f436-498e-a8af-e2b81f626a97,10/13/2023,Dr. Olivia Cunningham,North,Groceries,5,1545.53,195.01,October,0.126176781
b3191702-bb80-498d-970d-a545839137a6,3/8/2023,Charles Melton,East,Home Decor,1,208.26,30.22,March,0.145107078
05a02c72-f22a-4fc6-bf2d-e8a82d20481a,2/27/2023,David Clayton,West,Groceries,9,154.64,38.61,February,0.249676668
1417d4f9-b7c1-44fb-ab16-ad048fb87c76,11/10/2023,Natalie Massey,North,Groceries,10,299.18,67.44,November,0.225416137
9d6c84af-266b-4d37-b5c9-9b49751f7e54,6/15/2023,Linda Oliver,East,Groceries,8,100.82,7.87,June,0.078059909
eeb3462c-a032-449d-86fa-fb60606375b8,8/22/2023,Gerald Rojas,North,Groceries,6,130.68,32.52,August,0.248852158
81e774de-3c74-4119-b547-24dd269b6c3b,12/12/2023,Brandon Carter,West,Groceries,5,756.72,105.2,December,0.139021038
6480fdc0-f1c5-4f44-be08-3c1bcda6a326,5/19/2023,Paul Morgan,South,Clothing,5,441.04,107.9,May,0.244649011
88239867-c5dd-467b-88f1-100bfa3222c4,1/6/2023,Steven Pierce,East,Home Decor,1,1590.54,232.11,January,0.14593157
675e0c52-1eb9-4739-b8ac-dd816522ff46,8/10/2023,Taylor Johnson,West,Electronics,5,446.94,73.88,August,0.16530183
b3e4bd3a-94fe-41a0-ae2e-45a4ae4404d7,5/15/2023,Alex Singh Jr.,West,Books,5,622.95,33.49,May,0.053760334
571c9d78-8429-4eae-877e-5ea1c33993f2,10/29/2023,Whitney Gill,East,Clothing,9,1182.06,287.45,October,0.243177165
ce0755e3-5456-4b12-bb52-451d90e7e1a1,5/30/2023,Valerie Clark,East,Sports,8,410.28,96.19,May,0.234449644
ea96abe6-299c-416b-9a75-83c0e02a35e9,12/26/2023,Michael Patel,East,Books,5,736.97,49.18,December,0.066732703
0d1f0a7f-d0fc-4922-95be-263b0253dc8c,12/4/2023,Erin Burgess,North,Sports,3,574.39,104.67,December,0.182228103
c8649f78-7eaf-4679-92b0-49944b1dd9fd,8/8/2023,Gregory Carter,South,Electronics,8,1447.51,210.74,August,0.145587941
711fa10a-0b29-45c6-918f-f3582408c3c2,6/6/2023,Victoria Smith,South,Home Decor,8,1184.48,289.15,June,0.244115561
d181d9bf-aa09-4a46-b25a-3c68e8ef99e9,2/18/2023,Adam Griffith,North,Groceries,1,1487.54,161.55,February,0.108602122
47595b01-6c83-4975-afa2-ce128c833848,9/15/2023,Nicole Lopez,East,Groceries,10,466.1,46.57,September,0.099914182
f110397a-1c2c-4a34-9466-5d45284b7bcd,11/19/2023,Christopher Hopkins,North,Clothing,10,374.6,64.24,November,0.171489589
48f3531c-4fb7-43bb-8408-c04c6f446806,7/15/2023,Kimberly Cruz,North,Electronics,1,1383.85,128.39,July,0.092777396
86fadb0e-89b1-40d4-8218-ca25f23db306,1/6/2023,William Robbins,South,Books,2,1883.56,146.07,January,0.077549959
d840fccb-2446-4cee-8aa0-a6796e83a7b2,8/4/2023,Gordon Thornton,East,Electronics,6,1765.89,418.92,August,0.237228819
62574c5a-9033-44bf-8812-36e6ec77cfc8,1/3/2023,Brittney Guerrero,North,Clothing,10,1600.34,244.94,January,0.153054976
cddb2316-cc68-4d3f-9d37-da5ca2fc7fe3,5/21/2023,Andrew Gaines,East,Groceries,2,546.85,108.42,May,0.198262778
31cb5e8e-ae25-42ca-a894-8b4cf0fcccc6,10/23/2023,Alan Rice,East,Books,5,421.63,40.72,October,0.096577568
e44a01f6-9251-4d08-bfcb-34fabc39e1b3,9/3/2023,Michael Smith,South,Home Decor,1,1241.16,83.27,September,0.067090464
3c9a9236-72bb-47b3-92b9-573113f2dc86,4/5/2023,Tony House,West,Books,1,320.22,63.61,April,0.198644682
f53fc3dd-19b5-4b7f-b47a-5dcecf709452,10/16/2023,Sharon Jacobson,North,Groceries,10,1596.95,348.7,October,0.218353737
4598244b-f0bd-4405-a50d-d400a27ee80d,3/15/2023,Thomas Reilly,South,Clothing,10,1874.02,252.31,March,0.134635703
07b6e28f-4e98-4e25-9733-7a7c53e83663,4/9/2023,Peter Kelly,North,Groceries,7,922.39,64.75,April,0.070198072
a2a7d0fc-c683-4d33-af84-439262f9dbb2,7/11/2023,David Farmer,North,Books,10,170.45,18.59,July,0.109064242
d47133e7-5ac5-44f0-b71e-c087952b1ee1,8/31/2023,Melissa Carson,North,Books,4,800.98,56.76,August,0.070863193
ebc16f69-7946-4978-a5e9-675306389bd3,8/9/2023,Michael Murphy,North,Home Decor,7,1379.69,76.51,August,0.055454486
30d6863f-11c2-42d8-8126-77895c6be596,7/22/2023,Brad Hancock,West,Books,7,174.58,28.26,July,0.161874212
f45aa79b-d855-4b35-9763-b159ed9a189a,10/6/2023,Joshua Williams,East,Books,2,1178.23,124.83,October,0.105947056
680aee2a-466b-406f-a2b4-d215c3c5707d,1/10/2023,Taylor Joyce,East,Clothing,1,1832.08,179.22,January,0.097823239
201910c6-29b4-4664-8f52-361d82f1240d,9/18/2023,Charles Delacruz,South,Books,3,316.6,40.58,September,0.128174352
bad4c288-0bf5-4ed8-b93c-2989c399fd7f,12/13/2023,John May,West,Home Decor,10,597.65,91.48,December,0.153066176
f31e2448-6323-457f-a197-b954b2835498,11/16/2023,Samantha Vazquez,West,Home Decor,3,920.84,151.31,November,0.164317362
43fd46ff-d034-49a4-aca7-23c48f4ed442,3/11/2023,Kevin Miller,South,Sports,8,1407.27,124.01,March,0.088120972
ef7dee1a-8476-4f98-825d-e95fc846bf90,3/20/2023,Erin Erickson,West,Electronics,9,1740.55,298.7,March,0.171612421
83210210-a43c-491d-ad4d-a4ef95e38180,6/27/2023,Mrs. Stephanie Tran MD,West,Clothing,6,1138.48,284.03,June,0.249481765
74e04bbb-ca80-43a7-a5fd-89c831610b3d,1/14/2023,Emily Arroyo,East,Sports,2,53.81,10.59,January,0.196803568
