Order_ID,Date,Customer_Name,Region,Category,Quantity,Sales,Profit,Month,Profit_Percentage
f0a61c5e-7074-41d4-b239-d04bcbab5b51,2023-06-01,John Blair,East,Books,4,204.1,15.5,June,0.07594316511513964
defa7864-15ac-45c3-a217-cf253be95767,2023-03-21,Amber Price,South,Groceries,5,1443.65,268.67,March,0.18610466525819971
9ccd3e1f-4c2a-4daa-9c5c-11eb3baa17f9,2023-03-14,Patrick Byrd,West,Electronics,7,1828.14,200.6,March,0.10972901418928528
6953a115-5a62-4dc4-a209-1f49e0a10d2b,2023-02-03,Kayla Mitchell,East,Sports,5,1640.98,100.56,February,0.06128045436263696
ee04bdde-8c14-4838-b468-60a2a604e5af,2023-06-27,Michael Wade,West,Groceries,4,585.29,127.06,June,0.21708896444497602
56525ce0-3725-4d0c-b9c4-5c38b440ffe0,2023-10-13,Lauren Henry,East,Home Decor,6,53.46,11.05,October,0.20669659558548448
23f1b67e-01d3-4690-a795-ac544a30f7cd,2023-04-14,Anthony Bailey,North,Clothing,6,1929.07,329.95,April,0.17104096792755058
3891aef5-ebe0-472c-8ec9-ea986581f934,2023-01-25,Melanie Arellano,North,Electronics,9,1949.72,396.84,January,0.20353691812157643
52ab793f-51ab-45e5-8b77-5e2415eb3a3d,2023-06-26,Lee Obrien,North,Sports,5,279.65,21.12,June,0.07552297514750582
14827a89-5e63-44c6-b0ac-79dd0b5aafef,2023-07-28,Frederick Johnson,West,Home Decor,3,629.77,59.15,July,0.09392317830319005
bc5074ac-baa1-42ac-ac33-f6444053b188,2023-03-23,Haley Hood,West,Electronics,4,1442.57,237.68,March,0.1647615020414954
3d6e2667-b665-4d6e-9f39-ccaa580c79fc,2023-04-28,Scott Scott,West,Books,10,700.42,138.19,April,0.19729590816938408
0c26e5d9-702d-488a-b97f-b3bb7ecc040c,2023-01-18,Juan Smith,North,Books,9,1331.36,86.5,January,0.06497115731282298
3dbba3af-14db-4d22-95ea-e9d21e3d59d0,2023-12-23,Veronica Stevens,East,Electronics,10,1258.5,169.05,December,0.13432657926102504
13bfa9fe-9cdd-4f6c-b0cd-c4a836a5be06,2023-02-08,Brittany Henson,East,Books,10,1706.05,87.58,February,0.05133495501304182
3fee2fc7-2e2d-4fdf-b57b-8a920a12f3b3,2023-11-14,Paul Calderon,South,Books,2,1874.63,462.62,November,0.24677936446125368
6f51ea78-fea2-433a-91d1-1bcd5a23754b,2023-07-10,Ryan Ramirez,South,Electronics,3,529.86,120.37,July,0.227173215566376
c707e77b-4bf0-4e53-b608-8c973380dcfc,2023-02-11,Donna Weaver,North,Home Decor,9,1433.23,87.16,February,0.06081368656810142
1e651ac1-043d-4c47-bb56-735e45c596d4,2023-06-21,Julia Walters,North,Books,10,1000.0,186.05,June,0.18605000000000002
e139d15d-48d8-49ef-b7d3-16a43fafa217,2023-08-27,Annette Quinn,North,Electronics,9,1613.06,168.84,August,0.10467062601515133
a52ba0ce-627b-485f-9f2d-e2750cbdc014,2023-10-13,Abigail Nichols MD,South,Electronics,4,893.66,53.33,October,0.05967593939529575
8bf06f64-b417-4592-b76f-c5b2acc512df,2023-04-16,Omar Howard,West,Clothing,5,1987.71,200.33,April,0.1007843196442137
acb5959f-4eb9-4768-84a5-b1c31095e497,2023-09-14,Patrick Valenzuela,West,Clothing,8,362.24,43.46,September,0.11997570671378092
03f7ba05-cf4b-4315-a325-4d812bdfb727,2023-05-08,Mark Mitchell,West,Sports,7,749.46,46.31,May,0.061791156299202094
6544c97d-e078-4f97-a13c-121ccfdef303,2023-08-03,Holly Walters,East,Home Decor,3,1428.63,138.47,August,0.09692502607393096
ea455fc7-c80c-4483-b4dd-7624c3d9b3b0,2023-03-02,Kayla Jones,North,Clothing,7,851.8,73.47,March,0.08625264146513266
c28d2ad5-3bd3-447d-90f0-c75d21d32e24,2023-10-28,Randall Costa II,West,Books,7,1896.33,208.81,October,0.11011269135646222
9db3466d-1ba6-4c61-aaf9-4919e69b7971,2023-05-30,Kevin Fuller,South,Sports,7,218.01,29.44,May,0.13503967707903308
3856be31-f568-49c6-833c-14694f06ea18,2023-11-20,Kyle Burns,West,Books,1,1403.11,101.32,November,0.0722110169551924
8bc88bcf-7b1d-4049-bcc4-616df40d2a37,2023-08-04,Mary Simpson,East,Sports,10,1996.15,143.3,August,0.07178819227011998
d25ab049-30e9-4e17-b413-420866dfeb1e,2023-05-02,Angela Taylor,West,Books,9,331.76,30.4,May,0.09163250542560887
bf401e04-b9f9-4ec6-90ae-265209cd3bdf,2023-05-03,Janet Brown,East,Sports,3,1220.23,171.85,May,0.14083410504577004
581ba307-4296-4873-b9d5-b552a867a0f0,2023-04-07,Jeremy Swanson,West,Sports,3,974.06,228.96,April,0.23505738866188944
26b61b06-a164-4f58-bb78-eb2d0ee5144d,2023-09-18,Alan Berry,South,Sports,2,824.02,90.27,September,0.10954831193417636
f20e8bda-39cc-4d88-832f-594d0b82b61c,2023-05-18,Mark Johnson,South,Electronics,5,1734.52,133.24,May,0.07681664091506585
e47638ec-22c7-4d04-ac32-faffa9fa4ea6,2023-09-11,Roberto Cooper,East,Electronics,4,335.49,68.39,September,0.20385108348982087
ba626aee-542d-49c0-a629-d3322d4ba5a4,2023-12-25,Jeffrey Howard,North,Books,3,999.14,168.01,December,0.16815461296715176
cdfa4cc8-8805-4e31-88a0-edce4384860c,2023-11-01,Janet Ortiz,East,Home Decor,6,765.34,112.64,November,0.1471764183238822
63eaa07f-f436-498e-a8af-e2b81f626a97,2023-10-13,Dr. Olivia Cunningham,North,Groceries,5,1545.53,195.01,October,0.12617678078070305
b3191702-bb80-498d-970d-a545839137a6,2023-03-08,Charles Melton,East,Home Decor,1,208.26,30.22,March,0.14510707769134734
05a02c72-f22a-4fc6-bf2d-e8a82d20481a,2023-02-27,David Clayton,West,Groceries,9,154.64,38.61,February,0.24967666839110192
1417d4f9-b7c1-44fb-ab16-ad048fb87c76,2023-11-10,Natalie Massey,North,Groceries,10,299.18,67.44,November,0.2254161374423424
9d6c84af-266b-4d37-b5c9-9b49751f7e54,2023-06-15,Linda Oliver,East,Groceries,8,100.82,7.87,June,0.07805990874826424
eeb3462c-a032-449d-86fa-fb60606375b8,2023-08-22,Gerald Rojas,North,Groceries,6,130.68,32.52,August,0.24885215794306703
81e774de-3c74-4119-b547-24dd269b6c3b,2023-12-12,Brandon Carter,West,Groceries,5,756.72,105.2,December,0.13902103816471087
6480fdc0-f1c5-4f44-be08-3c1bcda6a326,2023-05-19,Paul Morgan,South,Clothing,5,441.04,107.9,May,0.24464901142753492
88239867-c5dd-467b-88f1-100bfa3222c4,2023-01-06,Steven Pierce,East,Home Decor,1,1590.54,232.11,January,0.14593157041004942
675e0c52-1eb9-4739-b8ac-dd816522ff46,2023-08-10,Taylor Johnson,West,Electronics,5,446.94,73.88,August,0.16530183022329617
b3e4bd3a-94fe-41a0-ae2e-45a4ae4404d7,2023-05-15,Alex Singh Jr.,West,Books,5,622.95,33.49,May,0.05376033389517618
571c9d78-8429-4eae-877e-5ea1c33993f2,2023-10-29,Whitney Gill,East,Clothing,9,1182.06,287.45,October,0.24317716528771804
ce0755e3-5456-4b12-bb52-451d90e7e1a1,2023-05-30,Valerie Clark,East,Sports,8,410.28,96.19,May,0.23444964414546166
ea96abe6-299c-416b-9a75-83c0e02a35e9,2023-12-26,Michael Patel,East,Books,5,736.97,49.18,December,0.06673270282372416
0d1f0a7f-d0fc-4922-95be-263b0253dc8c,2023-12-04,Erin Burgess,North,Sports,3,574.39,104.67,December,0.1822281028569439
c8649f78-7eaf-4679-92b0-49944b1dd9fd,2023-08-08,Gregory Carter,South,Electronics,8,1447.51,210.74,August,0.14558794067053077
711fa10a-0b29-45c6-918f-f3582408c3c2,2023-06-06,Victoria Smith,South,Home Decor,8,1184.48,289.15,June,0.24411556125894907
d181d9bf-aa09-4a46-b25a-3c68e8ef99e9,2023-02-18,Adam Griffith,North,Groceries,1,1487.54,161.55,February,0.10860212162362022
47595b01-6c83-4975-afa2-ce128c833848,2023-09-15,Nicole Lopez,East,Groceries,10,466.1,46.57,September,0.09991418150611456
f110397a-1c2c-4a34-9466-5d45284b7bcd,2023-11-19,Christopher Hopkins,North,Clothing,10,374.6,64.24,November,0.17148958889482113
48f3531c-4fb7-43bb-8408-c04c6f446806,2023-07-15,Kimberly Cruz,North,Electronics,1,1383.85,128.39,July,0.09277739639411786
86fadb0e-89b1-40d4-8218-ca25f23db306,2023-01-06,William Robbins,South,Books,2,1883.56,146.07,January,0.07754995858905477
d840fccb-2446-4cee-8aa0-a6796e83a7b2,2023-08-04,Gordon Thornton,East,Electronics,6,1765.89,418.92,August,0.2372288194621409
62574c5a-9033-44bf-8812-36e6ec77cfc8,2023-01-03,Brittney Guerrero,North,Clothing,10,1600.34,244.94,January,0.15305497581763877
cddb2316-cc68-4d3f-9d37-da5ca2fc7fe3,2023-05-21,Andrew Gaines,East,Groceries,2,546.85,108.42,May,0.1982627777269818
31cb5e8e-ae25-42ca-a894-8b4cf0fcccc6,2023-10-23,Alan Rice,East,Books,5,421.63,40.72,October,0.09657756800986647
e44a01f6-9251-4d08-bfcb-34fabc39e1b3,2023-09-03,Michael Smith,South,Home Decor,1,1241.16,83.27,September,0.06709046375970865
3c9a9236-72bb-47b3-92b9-573113f2dc86,2023-04-05,Tony House,West,Books,1,320.22,63.61,April,0.19864468178127537
f53fc3dd-19b5-4b7f-b47a-5dcecf709452,2023-10-16,Sharon Jacobson,North,Groceries,10,1596.95,348.7,October,0.21835373681079556
4598244b-f0bd-4405-a50d-d400a27ee80d,2023-03-15,Thomas Reilly,South,Clothing,10,1874.02,252.31,March,0.1346357029273967
07b6e28f-4e98-4e25-9733-7a7c53e83663,2023-04-09,Peter Kelly,North,Groceries,7,922.39,64.75,April,0.07019807239887683
a2a7d0fc-c683-4d33-af84-439262f9dbb2,2023-07-11,David Farmer,North,Books,10,170.45,18.59,July,0.10906424171311235
d47133e7-5ac5-44f0-b71e-c087952b1ee1,2023-08-31,Melissa Carson,North,Books,4,800.98,56.76,August,0.07086319258907837
ebc16f69-7946-4978-a5e9-675306389bd3,2023-08-09,Michael Murphy,North,Home Decor,7,1379.69,76.51,August,0.05545448615268647
30d6863f-11c2-42d8-8126-77895c6be596,2023-07-22,Brad Hancock,West,Books,7,174.58,28.26,July,0.1618742123954634
